pdf,hypothesized_driver_of_change,denovo_or_derivedlist,confirmed_yn,gene_name,IMG Gene ID,IMG Locus Tag ,ensembl,Brapa gene name,ENSGMOG,Globodera pallida,Globodera rostochienis
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,beat-VI,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,RpL38,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,meso18E,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Ugt58Fa,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,lectin-46Cb,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,brv3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG3655,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG14374,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,tai,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,robo3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Gr22f,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Gr21a,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,GluRIIC,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Stlk,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR14033,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG33939,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30001,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,gem,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30015,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30195,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30196,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,tRNA:CR30257,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30259,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30268,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30385,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG30497,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31191,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31475,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Nnf1b,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31663,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31921,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31922,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31926,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG31935,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG32206,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Mrtf,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG32436,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG32441,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG32590,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,dpr8,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Sec16,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG32695,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,LRP1,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG33128,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG33143,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG33144,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,dpr3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Nipped-A,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG33757,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,sprt,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,RhoU,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Nlg3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG34206,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG34227,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG34251,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Fili,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Ino80,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,fne,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,frtz,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,chinmo,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG17078,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,bbg,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Vrp1,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42258,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Pde9,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42329,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Camta,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42337,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42342,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,DNApol-alpha60,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Pkcdelta,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Dys,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Pdfr,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42565,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42566,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,p120ctn,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,dnr1,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,rempA,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Dscam3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Sytbeta,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,rgn,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42613,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Ppcs,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,capt,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,haf,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG42673,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,pdm3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,tinc,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,dpr2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,mtRNApol,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,mid,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR42868,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,magu,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,mir-193 stem loop,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,l_3_76BDr,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Rab8,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Ect4,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,pyd,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,mub,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43253,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43258,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG43325,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG43326,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,psq,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG43366,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Cngl,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,sel,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43422,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,hts,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Tet,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,snoRNA:lola-a,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43648,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43649,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43718,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43719,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,sick,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,dally,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,ebi,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,qin,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG43732,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,cpo,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Flo2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG43759,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,SNF4Agamma,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43878,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR43893,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,gpp,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG43921,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,AP-2alpha,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44060,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44175,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44299,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Smr,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44429,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44603,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44662,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,rdgC,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44801,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR44833,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45002,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45062,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45063,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45064,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45065,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45093,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,kis,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45105,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45136,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45193,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45259,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CG45263,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45268,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45345,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45347,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45366,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45388,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Ten-a,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45453,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45621,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45702,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,LanB2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,PI4KIIIalpha,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Ptp61F,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR45912,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR46006,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,Pak,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR46041,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR46044,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,trol,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,developmental_diet,denovo,NA,CR46258,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,a,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,al,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,capu,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,ds,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,pk,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,px,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,smo,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,so,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,snRNA:U1:21D,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,ush,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,ex,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Plc21C,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,cdi,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Ets21C,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Gsc,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,dock,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Ptth,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,crq,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,spen,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,drongo,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Rpp30,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Pph13,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Plap,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,gukh,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,jbug,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,aru,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG3645,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG4213,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG11885,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG4297,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,cold,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG2839,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,GABA-B-R3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Saf6,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Pex12,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG13950,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,IA-2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG4415,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Atg4a,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG4629,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG14341,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG5118,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG5001,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG3921,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG4554,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG4269,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG18208,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,EndoA,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG6026,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,beat-VI,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,robo3,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,GluRIIC,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG30268,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG30497,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG31663,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG31921,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG31922,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Nipped-A,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,chinmo,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG17078,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG42329,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,dnr1,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Sytbeta,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG42613,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,l_3_76BDr,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CR43253,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,hts,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CR43718,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,sick,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,qin,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,SNF4Agamma,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,AP-2alpha,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CR44060,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CR44603,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CR44801,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG45062,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG45063,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,CG45093,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,kis,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Ace,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,cad,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Cg25C,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Ddc,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Lar,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Eip75B,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Hrb98DE,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Ppn,NA,NA,NA,NA,NA,NA,
10.1002_evl3.143.pdf,age_at_reproduction,denovo,NA,Sh,NA,NA,NA,NA,NA,NA,
